ds,High,Low,Open
2021-09-28 16:00:00,3219.7742944518727,2730.726304387559,2844.4
2021-09-28 20:00:00,3211.0235240156303,2713.903273332025,2838.71
2021-09-29 00:00:00,3214.5729309971825,2726.973950796774,2804.91
2021-09-29 04:00:00,3248.288836443931,2697.100030996854,2895.95
2021-09-29 08:00:00,3202.7250270253717,2701.9878582632314,2928.33
2021-09-29 12:00:00,3204.6085919072048,2659.7674014584336,2933.75
2021-09-29 16:00:00,3172.028304132934,2659.8489673892545,2861.19
2021-09-29 20:00:00,3210.791310849216,2650.9992043579396,2810.16
2021-09-30 00:00:00,3177.1739801309277,2654.5146450799566,2850.45
2021-09-30 04:00:00,3147.472685164798,2636.300270051987,3027.46
2021-09-30 08:00:00,3137.4727935096266,2613.6199967478956,3001.59
2021-09-30 12:00:00,3122.186658500846,2597.2301897897746,2963.35
2021-09-30 16:00:00,3142.853408281011,2607.194523272884,2985.67
2021-09-30 20:00:00,3073.1014037607674,2595.7875145721828,2992.23
2021-10-01 00:00:00,3122.7035021236925,2598.564760388432,3000.61
2021-10-01 04:00:00,3115.4523419984894,2608.4275389067657,3002.98
2021-10-01 08:00:00,3137.2537730989475,2595.94622607417,3091.46
2021-10-01 12:00:00,3128.819089818764,2599.082920390987,3235.49
2021-10-01 16:00:00,3110.5763779755302,2579.9048305171596,3235.7
2021-10-01 20:00:00,3128.6238893636046,2609.63693515119,3297.65
2021-10-02 00:00:00,3128.6338555381008,2597.5574403302403,3309.91
2021-10-02 04:00:00,3152.6426980419246,2599.5286692153036,3267.31
2021-10-02 08:00:00,3164.496880801853,2654.142124221829,3279.9
2021-10-02 12:00:00,3179.3098295977834,2625.861391299468,3296.54
2021-10-02 16:00:00,3147.9389004317854,2626.1343012781786,3386.54
2021-10-02 20:00:00,3179.1988492860232,2649.371324591864,3467.35
2021-10-03 00:00:00,3196.3699305468226,2681.8704844176696,3387.76
2021-10-03 04:00:00,3227.027498764081,2669.324703483645,3404.97
2021-10-03 08:00:00,3256.6338707580912,2694.182058736376,3393.07
2021-10-03 12:00:00,3239.856862919525,2674.737026558516,3413.9
2021-10-03 16:00:00,3261.43965204701,2718.059065012462,3404.75
2021-10-03 20:00:00,3280.207899861884,2728.6010997226795,3467.43
2021-10-04 00:00:00,3301.6053668047493,2726.2437368022456,3417.73
2021-10-04 04:00:00,3308.7775605416123,2730.447780924798,3335.31
2021-10-04 08:00:00,3300.043031238632,2760.3638638435414,3378.24
2021-10-04 12:00:00,3322.083864869288,2756.0627508335806,3313.39
2021-10-04 16:00:00,3303.8251651600867,2741.1660823650136,3322.51
2021-10-04 20:00:00,3318.9079903227475,2728.7600410653076,3415.84
2021-10-05 00:00:00,3307.3877964797007,2769.728814256606,3386.31
2021-10-05 04:00:00,3335.60396601931,2735.095140236014,3387.96
2021-10-05 08:00:00,3343.2813850335297,2760.2278969760455,3389.0
2021-10-05 12:00:00,3358.6126896945907,2797.434186814859,3445.02
2021-10-05 16:00:00,3338.524219274371,2840.34299662457,3418.35
2021-10-05 20:00:00,3383.25266565641,2840.453626952667,3490.55
2021-10-06 00:00:00,3380.978034324628,2819.52801639728,3515.27
2021-10-06 04:00:00,3410.888022358609,2823.3268878948484,3486.63
2021-10-06 08:00:00,3370.4575290569683,2844.4972040471007,3456.12
2021-10-06 12:00:00,3373.0340691105757,2827.7069809922336,3381.22
2021-10-06 16:00:00,3373.8958533399136,2814.106931348905,3613.01
2021-10-06 20:00:00,3373.793021176402,2833.4111498040243,3587.58
2021-10-07 00:00:00,3400.9637603116244,2830.6925667083183,3574.89
2021-10-07 04:00:00,3401.3723414591395,2817.4345634048937,3519.54
2021-10-07 08:00:00,3370.1235146198105,2830.3208815766293,3611.4
2021-10-07 12:00:00,3400.3447932102818,2834.5783816636545,3575.86
2021-10-07 16:00:00,3357.672297061573,2827.1367840524504,3584.99
2021-10-07 20:00:00,3398.71039268663,2862.2164852932488,3606.18
2021-10-08 00:00:00,3421.9047736588705,2846.948778461062,3587.47
2021-10-08 04:00:00,3402.257043066432,2890.483581754741,3574.31
2021-10-08 08:00:00,3406.3254684815365,2910.700958896539,3602.7
2021-10-08 12:00:00,3459.7499982800587,2930.1528637255265,3610.82
2021-10-08 16:00:00,3463.4867280129292,2947.898450781671,3620.96
2021-10-08 20:00:00,3503.508890296464,2965.227539568654,3625.25
2021-10-09 00:00:00,3493.597965587381,3018.644861114267,3563.13
2021-10-09 04:00:00,3520.999989182932,2992.815318981613,3579.48
2021-10-09 08:00:00,3545.545094818609,3010.718611819132,3606.3
2021-10-09 12:00:00,3569.759130527954,3004.0213484923797,3596.98
2021-10-09 16:00:00,3588.193097920161,3051.2142760731067,3600.76
2021-10-09 20:00:00,3582.926891473023,3057.980168626053,3582.54
2021-10-10 00:00:00,3605.4137884469314,3084.1669318057275,3574.82
2021-10-10 04:00:00,3619.209635611892,3091.7749753389567,3530.53
2021-10-10 08:00:00,3615.8311697636723,3105.4531240958436,3582.18
2021-10-10 12:00:00,3664.360268016547,3124.0783671365803,3563.3
2021-10-10 16:00:00,3640.907302165435,3156.207603431548,3557.65
2021-10-10 20:00:00,3671.085668441743,3148.9806515613914,3528.5
2021-10-11 00:00:00,3690.4939835340742,3147.1249039443064,3414.22
2021-10-11 04:00:00,3681.115048360836,3161.401408709215,3518.15
2021-10-11 08:00:00,3692.8105208698203,3258.011507195903,3577.07
2021-10-11 12:00:00,3720.7388210304425,3196.8547404185365,3558.71
2021-10-11 16:00:00,3708.3734118376365,3211.6947233522037,3593.57
2021-10-11 20:00:00,3729.063981984785,3201.560155974513,3515.0
2021-10-12 00:00:00,3739.8501361263893,3204.7043653761416,3542.12
2021-10-12 04:00:00,3757.8219152453744,3222.9011790679374,3486.21
2021-10-12 08:00:00,3744.550150265544,3261.216465406823,3481.59
2021-10-12 12:00:00,3755.361380175866,3242.1324825719994,3456.95
2021-10-12 16:00:00,3764.6840218480756,3245.498427716014,3505.02
2021-10-12 20:00:00,3792.47138589972,3294.662319351764,3465.67
2021-10-13 00:00:00,3790.666337483101,3290.2110725166617,3491.46
2021-10-13 04:00:00,3800.7775163836955,3263.68574042439,3501.88
2021-10-13 08:00:00,3805.774672402227,3284.432909750798,3427.76
2021-10-13 12:00:00,3826.4391821139793,3264.5260403425823,3468.68
2021-10-13 16:00:00,3782.7423581176045,3334.5442882202988,3485.52
2021-10-13 20:00:00,3806.8241685849025,3312.305421525972,3521.23
2021-10-14 00:00:00,3833.589071330394,3316.4361705018855,3607.42
2021-10-14 04:00:00,3814.294562048207,3353.9211683948497,3643.0
2021-10-14 08:00:00,3833.8295890018076,3307.3545597714037,3630.01
2021-10-14 12:00:00,3830.8935788595713,3291.2519659867085,3735.75
2021-10-14 16:00:00,3822.157296045299,3320.304723219279,3808.42
2021-10-14 20:00:00,3804.630773866044,3360.7555508586065,3791.77
2021-10-15 00:00:00,3838.9476300673355,3350.911585707601,3790.82
2021-10-15 04:00:00,3844.502882126571,3335.063211547674,3820.92
2021-10-15 08:00:00,3880.3282456785855,3390.881097384829,3805.05
2021-10-15 12:00:00,3901.6340225536533,3397.583004456831,3778.64
2021-10-15 16:00:00,3869.660300255846,3395.2408344807222,3791.09
2021-10-15 20:00:00,3901.9073079786863,3397.4778962375367,3848.9
2021-10-16 00:00:00,3889.590918010676,3411.4408037815583,3868.99
2021-10-16 04:00:00,3931.458309475632,3397.7484339816215,3842.95
2021-10-16 08:00:00,3906.236062166836,3431.7569710733464,3853.72
2021-10-16 12:00:00,3931.781584923925,3430.1812550095783,3956.75
2021-10-16 16:00:00,3924.7311731151076,3466.7647098803886,3907.64
2021-10-16 20:00:00,3931.864415070859,3414.498440079837,3838.99
2021-10-17 00:00:00,3952.811222267856,3482.808972474926,3829.96
2021-10-17 04:00:00,3957.215468404266,3456.7232154609396,3878.16
2021-10-17 08:00:00,3939.080889476362,3453.745309809887,3877.48
2021-10-17 12:00:00,4008.721946578579,3485.6333007238045,3858.79
2021-10-17 16:00:00,4014.2655372477443,3507.174909062069,3788.21
2021-10-17 20:00:00,3973.311349261912,3485.2220397192214,3766.35
2021-10-18 00:00:00,3974.184253895578,3508.6172882249143,3846.85
2021-10-18 04:00:00,4003.988469595775,3470.1253647422236,3852.77
2021-10-18 08:00:00,3985.679907086886,3311.8945396491617,3837.52
2021-10-18 12:00:00,3986.101933500113,3483.043665079047,3745.45
2021-10-18 16:00:00,3999.1060339525575,3487.999089868105,3761.0
2021-10-18 20:00:00,3984.728021819051,3477.344153774495,3747.72
2021-10-19 00:00:00,4003.7002958840953,3462.632990116061,3744.96
2021-10-19 04:00:00,3968.391037200607,3474.5744005036713,3823.01
2021-10-19 08:00:00,3978.4218039390075,3497.894418536085,3809.51
2021-10-19 12:00:00,4017.509810014066,3515.4603131822237,3798.13
2021-10-19 16:00:00,4006.0772029903014,3534.0877227098554,3774.98
2021-10-19 20:00:00,4046.324450577755,3567.9193339521285,3816.48
2021-10-20 00:00:00,4034.091670685776,3548.9657209461434,3877.03
2021-10-20 04:00:00,4048.027117231785,3575.923052590802,3844.24
2021-10-20 08:00:00,4051.0057930550893,3581.890654471122,3858.27
2021-10-20 12:00:00,4085.227142644482,3593.982379936467,3861.01
2021-10-20 16:00:00,4095.0923328163003,3596.8697341158263,4080.99
2021-10-20 20:00:00,4100.2585126792965,3616.376667166322,4100.93
2021-10-21 00:00:00,4115.021637122011,3623.743051475749,4161.15
2021-10-21 04:00:00,4110.694246300051,3610.215457125026,4185.82
2021-10-21 08:00:00,4116.073307986074,3626.4563550180565,4162.55
2021-10-21 12:00:00,4137.0838753818225,3659.2611731546513,4211.88
2021-10-21 16:00:00,4169.5120755268845,3660.253002347499,4090.0
2021-10-21 20:00:00,4156.213309067946,3680.884827473471,4080.55
2021-10-22 00:00:00,4193.938086640881,3705.060956859296,4052.99
2021-10-22 04:00:00,4213.539290139166,3699.4744594585945,4155.99
2021-10-22 08:00:00,4215.602867489953,3717.3129324455654,4142.15
2021-10-22 12:00:00,4229.9240072945895,3743.353528678331,4125.3
2021-10-22 16:00:00,4230.6612309832935,3749.3559807938595,3966.52
2021-10-22 20:00:00,4251.180848545582,3753.752131531016,3983.47
2021-10-23 00:00:00,4257.395401870736,3766.95833523307,3972.2
2021-10-23 04:00:00,4286.67497815807,3748.152541248433,4023.9
2021-10-23 08:00:00,4271.031243630404,3744.9895300724856,4012.84
2021-10-23 12:00:00,4273.070831506235,3773.65418322867,4039.2
2021-10-23 16:00:00,4291.545462050367,3760.075055425284,4086.6
2021-10-23 20:00:00,4320.107850940689,3734.921563087274,4084.06
2021-10-24 00:00:00,4305.412053230564,3773.715495683653,4167.12
2021-10-24 04:00:00,4319.844209906799,3787.2418236964627,4132.89
2021-10-24 08:00:00,4325.786975219552,3800.4056833011045,4094.13
2021-10-24 12:00:00,4341.819136180282,3817.171565064545,4026.2
2021-10-24 16:00:00,4385.130237031472,3841.744099147478,4000.11
2021-10-24 20:00:00,4360.728279345858,3818.058970325408,4043.03
2021-10-25 00:00:00,4372.412605218501,3839.971025204506,4082.33
2021-10-25 04:00:00,4385.50558714276,3850.2958584023486,4134.69
2021-10-25 08:00:00,4405.555752528629,3846.2072846218384,4149.33
2021-10-25 12:00:00,4397.575443286816,3856.782482277877,4126.4
2021-10-25 16:00:00,4382.781158118377,3877.811860701206,4210.11
2021-10-25 20:00:00,4369.700603729699,3846.372108899938,4184.47
2021-10-26 00:00:00,4406.026133343625,3867.9224687605206,4220.37
2021-10-26 04:00:00,4412.607475690357,3882.6770381854767,4224.89
2021-10-26 08:00:00,4435.54911992954,3909.482761830287,4198.76
2021-10-26 12:00:00,4463.370635192321,3918.9826508136107,4213.92
2021-10-26 16:00:00,4467.2157110569815,3902.0022041949373,4187.64
2021-10-26 20:00:00,4471.108881147971,3944.89862553977,4211.68
2021-10-27 00:00:00,4478.7650228124785,3952.1082267636084,4131.52
2021-10-27 04:00:00,4509.552849615703,3931.5419583199714,4209.72
2021-10-27 08:00:00,4532.942422060866,3960.4965840604086,4136.34
2021-10-27 12:00:00,4507.062652183835,3947.8483774240017,3992.09
2021-10-27 16:00:00,4500.705752822474,3957.7702899065903,3993.47
2021-10-27 20:00:00,4516.91741511866,3930.723841866032,3998.46
2021-10-28 00:00:00,4512.026802610835,3948.7156189250263,3922.0
2021-10-28 04:00:00,4524.038055107451,3913.6689185083274,3995.64
2021-10-28 08:00:00,4507.264804905089,3953.926149223075,4009.86
2021-10-28 12:00:00,4500.39666644689,3926.201798388725,4151.95
2021-10-28 16:00:00,4501.915499486772,3927.3620932330177,4151.21
2021-10-28 20:00:00,4501.118108798928,3926.3262899312003,4259.04
2021-10-29 00:00:00,4485.907786384096,3953.4010775725383,4286.02
2021-10-29 04:00:00,4534.638471792178,3947.004020411837,4379.83
2021-10-29 08:00:00,4523.456991272561,3994.206376601467,4307.56
2021-10-29 12:00:00,4540.558398672487,3963.805653052498,4320.53
2021-10-29 16:00:00,4545.937234242854,4007.500736912198,4440.3
2021-10-29 20:00:00,4548.958461029379,3985.947872024872,4403.97
2021-10-30 00:00:00,4549.190895762831,4006.656693972875,4418.89
2021-10-30 04:00:00,4579.695284275338,3993.55676972607,4342.72
2021-10-30 08:00:00,4573.285808707859,4029.104979733091,4349.72
2021-10-30 12:00:00,4578.354895870989,4005.3843621815254,4333.35
2021-10-30 16:00:00,4577.889763524347,4002.7457847546675,4282.45
2021-10-30 20:00:00,4555.530209919231,4038.8292670473875,4336.63
2021-10-31 00:00:00,4589.016513377814,4032.2202224285797,4322.68
2021-10-31 04:00:00,4587.6248147335045,4028.230152829618,4370.49
2021-10-31 08:00:00,4601.633548520931,4045.2163256167814,4318.16
2021-10-31 12:00:00,4625.212504211086,4050.442987076366,4207.48
2021-10-31 16:00:00,4635.426992421735,4088.426138297252,4214.36
2021-10-31 20:00:00,4626.75407337379,4053.404774277438,4247.82
2021-11-01 00:00:00,4613.827714175143,4083.646650894363,4287.21
2021-11-01 04:00:00,4648.5040334338155,4071.923076680008,4190.66
2021-11-01 08:00:00,4611.381135326715,4090.403774851727,4302.93
2021-11-01 12:00:00,4635.398333654193,4083.376985564151,4315.0
2021-11-01 16:00:00,4626.129041753389,4103.114948382115,4349.98
2021-11-01 20:00:00,4650.20672764125,4075.347822884938,4364.28
2021-11-02 00:00:00,4634.709252767658,4081.7955622409468,4319.43
2021-11-02 04:00:00,4663.159622867162,4096.807623087918,4318.83
2021-11-02 08:00:00,4627.650509047683,4093.9457321687355,4340.81
2021-11-02 12:00:00,4633.799764906161,4099.578265371575,4413.09
2021-11-02 16:00:00,4642.6460401540735,4113.548921977985,4511.42
2021-11-02 20:00:00,4643.299151775286,4152.124994512639,4509.0
2021-11-03 00:00:00,4700.355694087363,4171.6017385467585,4589.89
2021-11-03 04:00:00,4654.994290401723,4185.929330038701,4588.75
2021-11-03 08:00:00,4681.494448121261,4198.915225814773,4610.62
2021-11-03 12:00:00,4702.241479861616,4203.787028513893,4577.27
2021-11-03 16:00:00,4714.453972979928,4210.313839125747,4545.68
2021-11-03 20:00:00,4714.366637946144,4209.90122698303,4623.46
2021-11-04 00:00:00,4716.179677929002,4337.113931441927,4603.35
2021-11-04 04:00:00,4721.399484311159,4219.443859121155,4556.41
2021-11-04 08:00:00,4727.648608950778,4234.689625620428,4516.16
2021-11-04 12:00:00,4731.09598255488,4239.87019453625,4509.29
2021-11-04 16:00:00,4735.686879901412,4261.485507578553,4480.33
2021-11-04 20:00:00,4768.425391261318,4247.647294828678,4489.83
2021-11-05 00:00:00,4767.785564492512,4271.355556407062,4532.32
2021-11-05 04:00:00,4794.239661634433,4280.394387201188,4542.4
2021-11-05 08:00:00,4779.817237413462,4299.799216402909,4529.35
2021-11-05 12:00:00,4804.054588680145,4297.116952782779,4473.58
2021-11-05 16:00:00,4796.401803216203,4313.37999317325,4462.04
2021-11-05 20:00:00,4813.88116793503,4342.010555886974,4495.0
2021-11-06 00:00:00,4824.172239700629,4315.523932561095,4474.24
2021-11-06 04:00:00,4814.398361012556,4328.980975902943,4491.01
2021-11-06 08:00:00,4820.314503218498,4334.8443663786775,4471.72
2021-11-06 12:00:00,4837.332355933416,4333.525341068024,4369.52
2021-11-06 16:00:00,4818.313341757544,4350.068954077314,4398.57
2021-11-06 20:00:00,4839.607057282144,4354.224251145869,4493.73
2021-11-07 00:00:00,4832.546449639228,4371.2985863538615,4518.0
2021-11-07 04:00:00,4854.2490754778655,4418.963561827946,4549.99
2021-11-07 08:00:00,4860.372940912333,4391.531322077601,4541.5
2021-11-07 12:00:00,4844.697372761774,4396.080292954752,4592.95
2021-11-07 16:00:00,4871.150559088617,4414.560024981134,4604.05
2021-11-07 20:00:00,4872.299044476227,4429.113896595859,4603.36
2021-11-08 00:00:00,4891.257463903499,4440.623942677533,4612.59
2021-11-08 04:00:00,4919.843625483333,4443.577646381311,4720.51
2021-11-08 08:00:00,4914.2084781981575,4451.307805158927,4723.29
2021-11-08 12:00:00,4903.2316797279655,4451.346360502884,4730.02
2021-11-08 16:00:00,4933.62904157238,4475.575732872573,4763.77
2021-11-08 20:00:00,4938.524568932866,4463.616700892146,4752.0
2021-11-09 00:00:00,4939.914047145381,4479.515963292396,4807.98
2021-11-09 04:00:00,4959.736214976015,4494.699828992971,4814.0
2021-11-09 08:00:00,4958.951993849176,4495.843672952116,4783.96
2021-11-09 12:00:00,4975.391973390895,4497.823242844878,4774.61
2021-11-09 16:00:00,4984.051226052251,4522.64837070681,4790.99
2021-11-09 20:00:00,5013.860112924831,4514.062950003792,4750.62
2021-11-10 00:00:00,5022.224536892074,4562.663500288167,4732.33
2021-11-10 04:00:00,5034.360875946891,4569.681583036193,4691.48
2021-11-10 08:00:00,5024.476709952017,4571.279494850319,4714.6
2021-11-10 12:00:00,5053.378937129507,4566.391000083726,4729.67
2021-11-10 16:00:00,5047.465611670523,4582.301401992713,4846.71
2021-11-10 20:00:00,5032.876560878038,4589.48198371479,4705.37
2021-11-11 00:00:00,5043.3777042295815,4573.124455492605,4628.78
2021-11-11 04:00:00,5054.038351074277,4567.560971140346,4636.68
2021-11-11 08:00:00,5064.104432307404,4586.658965109067,4691.34
2021-11-11 12:00:00,5042.113448235035,4557.509092065398,4721.95
2021-11-11 16:00:00,5043.139918820134,4566.3382708929685,4719.81
2021-11-11 20:00:00,5063.038172747626,4572.233908515553,4758.98
2021-11-12 00:00:00,5077.494080233593,4597.767078523029,4719.0
2021-11-12 04:00:00,5086.746711976282,4597.39569982498,4774.35
2021-11-12 08:00:00,5059.438963022259,4595.796662442082,4711.39
2021-11-12 12:00:00,5081.510991835488,4618.195512726317,4600.85
2021-11-12 16:00:00,5086.236146043803,4597.695813615163,4571.06
2021-11-12 20:00:00,5068.003770378876,4621.90166166675,4654.21
2021-11-13 00:00:00,5104.679241329184,4596.259278369688,4665.46
2021-11-13 04:00:00,5082.7650884686,4604.131906138756,4639.5
2021-11-13 08:00:00,5080.6396947812755,4591.632804419044,4645.55
2021-11-13 12:00:00,5103.326384290925,4570.107581016695,4609.31
2021-11-13 16:00:00,5081.425104007912,4595.643918384597,4680.23
2021-11-13 20:00:00,5096.536795116018,4590.14296063684,4643.8
2021-11-14 00:00:00,5085.077396816393,4601.452512564025,4644.28
2021-11-14 04:00:00,5109.571475859852,4585.197026000338,4628.63
2021-11-14 08:00:00,5087.922924143612,4611.643772309725,4598.4
2021-11-14 12:00:00,5121.794728756781,4612.840592456938,4612.45
2021-11-14 16:00:00,5109.707796606799,4597.3824509532415,4583.91
2021-11-14 20:00:00,5120.261604018275,4626.681667339088,4545.01
2021-11-15 00:00:00,5122.284977568972,4621.32965901481,4626.5
2021-11-15 04:00:00,5131.796301936407,4623.393333260279,4702.07
